"Name","State","Notes","User","Tags","Created","Runtime","Sweep","captioner.model","captioner.prompt","cc_diff.analysis","cc_diff.clip_model","cc_diff.inverse_cca.ktype","cc_diff.inverse_cca.type","cc_diff.method","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","project","proposer.method","proposer.model","proposer.num_hypotheses","proposer.num_rounds","proposer.num_samples","proposer.prompt","proposer.sampling_method","seed","wandb","acc@1","acc@5","acc@N"
"PairedImageSets","finished","-","","","2026-03-30T01:58:14.000Z","107","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/27_easy.yaml","Dolls on a shelf","Teddy bears on a shelf","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T01:56:30.000Z","96","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/26_easy.yaml","Sunflowers in a field","Wheat in a field","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:54:51.000Z","92","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/25_easy.yaml","Stars in the night sky","Clouds in the day sky","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:53:04.000Z","100","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/24_easy.yaml","Pots on a stove","Plates on a table","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:51:23.000Z","94","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/23_easy.yaml","Trains on tracks","Buses on roads","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:49:38.000Z","97","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/22_easy.yaml","Pianos in a room","Guitars in a room","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","0.5","0.5"
"PairedImageSets","finished","-","","","2026-03-30T01:47:56.000Z","94","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/21_easy.yaml","Bricks on a wall","Tiles on a wall","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:46:14.000Z","94","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/20_easy.yaml","Pizzas in a box","Donuts in a box","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:44:28.000Z","99","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/19_easy.yaml","Watches on a display","Rings on a display","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:42:36.000Z","103","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/18_easy.yaml","Lions in a jungle","Monkeys in a jungle","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:40:55.000Z","93","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/17_easy.yaml","Penguins in the snow","Seals in the snow","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:39:13.000Z","95","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/16_easy.yaml","Hot air balloons in the air","Kites in the air","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:37:24.000Z","101","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/15_easy.yaml","Babies in cribs","Babies in strollers","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:35:32.000Z","105","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/14_easy.yaml","Cows grazing in a field","Sheep grazing in a field","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:33:38.000Z","107","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/13_easy.yaml","Motorcycles on a street","Bicycles on a street","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:31:56.000Z","95","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/12_easy.yaml","Grapes in a bowl","Apples in a bowl","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:30:13.000Z","94","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/11_easy.yaml","Books on a shelf","Plants on a shelf","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:28:34.000Z","91","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/10_easy.yaml","Fish in an aquarium","Turtles in an aquarium","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:26:47.000Z","100","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/9_easy.yaml","People skiing on a slope","People snowboarding on a slope","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:25:07.000Z","92","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/8_easy.yaml","Tulips in a garden","Roses in a garden","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:23:20.000Z","99","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/7_easy.yaml","Boats in a marina","Cars in a parking lot","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:21:42.000Z","90","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/6_easy.yaml","Birds flying in the sky","Airplanes flying in the sky","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:19:46.000Z","108","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/5_easy.yaml","Elephants in the savannah","Giraffes in the savannah","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:17:59.000Z","100","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/4_easy.yaml","People shopping in a mall","People dining in a restaurant","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:16:19.000Z","93","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/3_easy.yaml","Butterflies on flowers","Bees on flowers","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:14:22.000Z","107","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/2_easy.yaml","Snow-covered mountains","Desert sand dunes","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","0.5","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:12:36.000Z","97","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/1_easy.yaml","Children playing soccer","Children swimming in a pool","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
"PairedImageSets","finished","-","","","2026-03-30T01:10:56.000Z","93","","blip","Describe this image in detail.","partial","ViT-bigG-14","gaussian","cca","CCDiffRanker","configs/sweep_visdiffbench_purity1.0_seed0/0_easy.yaml","Dogs playing in a park","Cats playing in a park","PairedImageSets","1","./data","false","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0","true","1","1","1"
