"Name","acc@5","Runtime","acc@1","State","Notes","User","Tags","Created","Sweep","anti_cca_enabled","anti_cca_with_universal_vocab_enabled","bottle_neck_exp","captioner.model","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","differ.clip_model","differ.method","differ.model","differ.prompt_cls_0","differ.prompt_cls_1","evaluator.method","evaluator.model","evaluator.n_hypotheses","hypo_file","prep_knowledge_bank","project","proposer.method","proposer.model","proposer.num_hypotheses","proposer.num_rounds","proposer.num_samples","proposer.prompt","proposer.sampling_method","ranker.classify_threshold","ranker.clip_dataset","ranker.clip_model","ranker.max_num_samples","ranker.method","seed","wandb","top_1_difference","top_1_score","top_2_difference","top_2_score","top_3_difference","acc@N"
"PairedImageSets","0.5","34","0.5","finished","-","","","2025-12-16T23:05:04.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/74_medium.yaml","Shiny silk dresses on mannequins","Matte cotton dresses on mannequins","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","satin material dresses","0.8732999999999999","Model wearing satin mini or midi dress","0.869","Fashion-forward silver or metallic gowns","0.5"
"PairedImageSets","1","35","0.5","finished","-","","","2025-12-16T23:04:19.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/73_medium.yaml","Handmade quilts on a bed","Factory-made blankets on a bed","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Quilts with arrow patterns","0.9727","Patchwork quilts","0.9717","Polka dot quilt patterns","1"
"PairedImageSets","1","34","1","finished","-","","","2025-12-16T23:03:36.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/72_medium.yaml","Vintage cars on a road","Modern cars on a road","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Vintage or classic cars","0.9713","imagery invoking a bygone era","0.9546","classic and vintage cars","1"
"PairedImageSets","0.5","35","0","finished","-","","","2025-12-16T23:02:50.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/71_medium.yaml","Porcelain vases on a shelf","Metal vases on a shelf","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Clay pots and bowls on a shelf","0.8081499999999999","vases in a pottery studio","0.78435","blue and white Chinese vases","0.5"
"PairedImageSets","1","32","1","finished","-","","","2025-12-16T23:02:10.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/70_medium.yaml","Stainless steel kettles in a store","Plastic kettles in a store","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","stainless steel kettles","0.932","Stainless steel kettles","0.932","Stainless steel kettles","1"
"PairedImageSets","1","36","1","finished","-","","","2025-12-16T23:01:24.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/69_medium.yaml","Mushrooms in a forest","Ferns in a forest","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","A singular mushroom in a forest","1","Three mushrooms together at night","1","Mushrooms in different colors","1"
"PairedImageSets","1","35","0.5","finished","-","","","2025-12-16T23:00:40.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/68_medium.yaml","Pearl necklaces on display","Gold necklaces on display","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Pearls displayed on a blue background","0.9407","pearl jewelry","0.9272","pearl jewelry","1"
"PairedImageSets","1","34","0.5","finished","-","","","2025-12-16T22:59:56.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/67_medium.yaml","People eating with chopsticks","People eating with forks","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Chopsticks and a bowl in the frame","0.9573","Asian culinary scene","0.9446","Eating with chopsticks","1"
"PairedImageSets","1","33","0.5","finished","-","","","2025-12-16T22:59:14.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/66_medium.yaml","Leather jackets on hangers","Denim jackets on hangers","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Leather clothing","0.8199000000000001","Leather jackets","0.7435999999999999","Leather jackets","1"
"PairedImageSets","0.5","34","0","finished","-","","","2025-12-16T22:58:30.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/65_medium.yaml","Electric stoves in a kitchen","Gas stoves in a kitchen","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Oven-brand specifics, e.g., GE® 30 slide-in front control convection range","0.68055","Stainless steel oven with glass door","0.6254500000000001","Black electric hot plate","0.5"
"PairedImageSets","0.5","34","0.5","finished","-","","","2025-12-16T22:57:47.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/64_medium.yaml","White roses in a vase","Pink roses in a vase","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","White roses","0.97895","White roses","0.97895","White roses","0.5"
"PairedImageSets","1","34","1","finished","-","","","2025-12-16T22:57:03.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/63_medium.yaml","Children playing with toy cars","Children playing with toy trains","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","toy cars in the street","0.9772","playing with toy cars","0.8979","Playing with toy cars","1"
"PairedImageSets","1","33","1","finished","-","","","2025-12-16T22:56:21.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/62_medium.yaml","Digital clocks on a wall","Analog clocks on a wall","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Clocks with LED display","0.9566","LED displays","0.9554","Digital alarm clocks","1"
"PairedImageSets","0.5","33","0.5","finished","-","","","2025-12-16T22:55:38.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/61_medium.yaml","Hardcover books on a table","Paperback books on a table","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Books arranged in row or on shelf","0.8428000000000001","books with a green background","0.8302999999999999","Books on a black background","0.5"
"PairedImageSets","1","34","0.5","finished","-","","","2025-12-16T22:54:54.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/60_medium.yaml","Laptop computers on a desk","Desktop computers on a desk","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","People interacting with technology","0.6891","Laptop being the central object","0.6605","Laptops with a blank white screen","1"
"PairedImageSets","1","34","1","finished","-","","","2025-12-16T22:54:09.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/59_medium.yaml","People playing electric guitars","People playing acoustic guitars","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Electric guitars","0.94755","electric guitar playing","0.94255","Electric guitar playing","1"
"PairedImageSets","1","35","1","finished","-","","","2025-12-16T22:53:25.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/58_medium.yaml","Ceramic mugs on a shelf","Glass mugs on a shelf","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","group of ceramic mugs with drips","0.71585","mugs with blue and purple glazes","0.6891499999999999","Mugs with blue and purple glazes","1"
"PairedImageSets","1","34","1","finished","-","","","2025-12-16T22:52:42.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/57_medium.yaml","Mountain bikes on a trail","Road bikes on a road","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Mountain biking","0.9746","Mountain biking","0.9746","Riding fat bikes","1"
"PairedImageSets","1","36","1","finished","-","","","2025-12-16T22:51:57.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/56_medium.yaml","Steel bridges over a river","Wooden bridges over a river","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Metallic bridge structures","0.9235","ships or boats interacting with bridges","0.8955","bridge rivets","1"
"PairedImageSets","0.5","36","0.5","finished","-","","","2025-12-16T22:51:11.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/55_medium.yaml","Freshwater fish in an aquarium","Saltwater fish in an aquarium","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Specific variety of fish labeled (catfish, guppies, betta)","0.8564","Red siamese catfish","0.8364","Fish swimming in the grass","0.5"
"PairedImageSets","0.5","35","0.5","finished","-","","","2025-12-16T22:50:26.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/54_medium.yaml","Leather shoes on display","Canvas shoes on display","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Cowboy boots for sale","0.79225","Men's shoes on a shoe shop shelf","0.78275","cowboy boots","0.5"
"PairedImageSets","1","85","1","finished","-","","","2025-12-16T22:48:51.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/53_medium.yaml","Green apples in a basket","Red apples in a basket","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Green apples","0.9553","green apples","0.9553","green apples","1"
"PairedImageSets","1","34","1","finished","-","","","2025-12-16T22:48:07.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/52_medium.yaml","Golden retriever dogs playing","Labrador dogs playing","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Golden retrievers","0.90095","Golden retriever dogs","0.8895500000000001","Golden retriever dogs","1"
"PairedImageSets","0.5","33","0.5","finished","-","","","2025-12-16T22:47:25.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/51_medium.yaml","Wooden chairs in a room","Plastic chairs in a room","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Wooden furniture","0.8875","Wooden Furniture","0.8875","wooden furniture","0.5"
"PairedImageSets","1","34","0.5","finished","-","","","2025-12-16T22:46:41.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/50_medium.yaml","SUVs on a road","Sedans on a road","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","SUVs on rugged terrains","0.9797","Luxury SUVs in desert locations","0.9754","Crystal clear images of SUVs","1"
"PairedImageSets","1","36","1","finished","-","","","2025-12-16T22:45:56.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/49_easy.yaml","Lanterns in a festival","Fireworks in a festival","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Display of lanterns in various settings","1","Chinese lanterns with specific designs","1","groups of people engaged in lantern-related activities","1"
"PairedImageSets","1","39","1","finished","-","","","2025-12-16T22:45:06.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/48_easy.yaml","Oranges on a tree","Bird nests on a tree","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Specific focus on oranges","1","Bright colors of ripened fruit","1","oranges growing on a tree","1"
"PairedImageSets","1","35","0.5","finished","-","","","2025-12-16T22:44:22.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/47_easy.yaml","Bridges over a river","Boats on a river","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a bridge in an urban environment","0.9996","railway crossing over a bridge","0.9985","The presence of bridges","1"
"PairedImageSets","1","35","1","finished","-","","","2025-12-16T22:43:37.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/46_easy.yaml","Zebra crossings on a street","Traffic lights on a street","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","zebra crossings","0.981","Zebra crossings","0.981","Zebra crossing","1"
"PairedImageSets","1","34","1","finished","-","","","2025-12-16T22:42:53.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/45_easy.yaml","Chocolates in a box","Candies in a jar","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Chocolates in a black box","0.9999","Gold box with chocolates","0.9999","Chocolates in a box","1"
"PairedImageSets","1","35","0.5","finished","-","","","2025-12-16T22:42:07.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/44_easy.yaml","Mice in a barn","Horses in a barn","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","eating habits of mice","0.9806","Presence of mice or rats","0.9747","Depictions of mice","1"
"PairedImageSets","1","34","1","finished","-","","","2025-12-16T22:41:24.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/43_easy.yaml","Sandcastles on a beach","Umbrellas on a beach","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","sand castles","1","Sandcastles on the shoreline","1","Construction of sand structures","1"
"PairedImageSets","1","35","1","finished","-","","","2025-12-16T22:40:38.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/42_easy.yaml","People in an elevator","People on an escalator","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Elevator doors","0.93","People grouped in front of an elevator","0.921","people standing in elevators","1"
"PairedImageSets","1","36","1","finished","-","","","2025-12-16T22:39:53.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/41_easy.yaml","Tomatoes in a basket","Eggs in a basket","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","display of tomatoes","1","multiplicity of tomatoes in a single image","1","Images featuring tomatoes","1"
"PairedImageSets","1","35","1","finished","-","","","2025-12-16T22:39:08.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/40_easy.yaml","Kangaroos in a desert","Camels in a desert","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Kangaroo lying on the ground","0.9953","Kangaroo interacting with objects (eating a twig)","0.9869","Kangaroo in zoo enclosure","1"
"PairedImageSets","1","36","1","finished","-","","","2025-12-16T22:38:23.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/39_easy.yaml","Children on a slide","Children on a swing","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Pictures with slides","0.9923","Different types of slides (plastic, wooden, metal, etc.)","0.9907","Slides in backyards","1"
"PairedImageSets","1","34","0.5","finished","-","","","2025-12-16T22:37:39.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/38_easy.yaml","Tea in a cup","Coffee in a cup","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","tea with lemon and mint","0.9904","tea and teapot together","0.9841","tea with daisies","1"
"PairedImageSets","1","34","1","finished","-","","","2025-12-16T22:36:55.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/37_easy.yaml","Deer in a forest","Rabbits in a forest","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Presence of deer","1","Deer with antlers","1","Deer walking or standing in the field","1"
"PairedImageSets","1","34","1","finished","-","","","2025-12-16T22:36:11.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/36_easy.yaml","Pillows on a bed","Blankets on a bed","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Bedrooms with multiple pillows","0.9305","Pillows with words style on them","0.9209","pillows as main subject","1"
